"baseMean"	"log2FoldChange"	"lfcSE"	"fc"	"stat"	"pvalue"	"padj"
"chr1:7397493-7398225"	32.4814847989375	-0.0473515357735527	0.263700992392503	0.96771119981684	-0.179452604755715	0.857582329082989	NA
"chr1:8075700-8075815"	10.4459183443216	-0.0255104492677408	0.209686004362881	0.982472921940172	-0.122572010535514	0.902446019636838	NA
"chr1:8505137-8505726"	19.1380795643014	-0.0551664605582944	0.252145074128698	0.962483383757822	-0.218452686598952	0.827076418661279	NA
"chr1:8594860-8596151"	117.359444686384	-0.886297715513552	0.230069917360901	0.541000669482892	-3.83994012113684	0.000123064322521603	0.00194831506647965
"chr1:8688671-8689354"	3.21199400528989	0.120495337436537	0.149601946127147	1.08710804803431	0.829088448858816	0.407054359554728	NA
"chr1:8962825-8963056"	2.26227627383068	-0.0857547182472626	0.12404018069165	0.94229146524745	-0.735184048196174	0.462227412634941	NA
"chr1:9050670-9050690"	0.28058936588538	0.0181135288740524	0.0550970285204656	1.01263449067029	0.340209914803846	0.733698452121255	NA
"chr1:9545232-9546391"	825.218020517145	0.316840384004866	0.135856033175929	1.24559959807341	2.33220071648436	0.0196901345091919	0.0810826897696449
"chr1:9627240-9628077"	9.23090383890453	-0.0192750037704101	0.215612597650445	0.986728439669541	-0.0890664090674272	0.929029132946613	NA
"chr1:9630166-9630879"	14.6424511284022	-0.0217010034132594	0.24176437764718	0.985070576279955	-0.0895842603081067	0.928617592564423	NA
"chr1:9700093-9701082"	377.948364201528	0.0733259702813658	0.159848399244024	1.05213947840516	0.458732230315541	0.646426466108952	0.791399795396273
"chr1:9710779-9711231"	9.30814722242324	0.0577528463207981	0.20740919532638	1.04084327151462	0.277540549326025	0.7813650743525	NA
"chr1:9747514-9749036"	407.652895509151	-0.278754313815896	0.154282563467632	0.824302448976306	-1.80655692160543	0.0708313913946103	0.195311811634852
"chr1:9762157-9762245"	2.01977112880697	0.0384327342198682	0.114875331710388	1.02699754590354	0.340936386786408	0.733151471426028	NA
"chr1:9762323-9762552"	2.45330232301678	-0.015137843195104	0.115540460506661	0.989562103571485	-0.13051060601067	0.896162463528645	NA
"chr1:9772997-9774064"	29.004865606122	-0.626767236482238	0.259729518446219	0.647625978569998	-2.4402594681642	0.0146767161271579	NA
"chr1:9797783-9798592"	155.792707754288	0.459641674701877	0.209909176797612	1.37520021425749	2.18826307569538	0.0286504448877973	0.103967634537759
"chr1:9814733-9815079"	4.3457275604265	-0.28308878344594	0.162953393759626	0.82182961034831	-1.96724456972489	0.0491550219957995	NA
"chr1:9821836-9822075"	1.31975264041448	0.10143011067217	0.0953073357448423	1.07283641386482	1.33052229210844	0.183346246557095	NA
"chr1:10232248-10233369"	996.017039125675	0.624322977634994	0.130197502873796	1.54148727244571	4.79477652807673	1.62856274147486e-06	6.7800109297555e-05
"chr1:10817180-10817429"	2.68051268091303	-0.0460443817198511	0.13783459761063	0.968588392021626	-0.334559047233793	0.737957741823722	NA
"chr1:10993502-10993874"	39.7494830088325	0.471452952200225	0.263827935896876	1.38650512799436	1.79475149715785	0.0726933016923639	NA
"chr1:11619369-11619755"	2.01756957049176	0.0058574232785535	0.117300166117179	1.00406830962569	0.0492696346510908	0.960704418155483	NA
"chr1:11729358-11729764"	2.0433349557728	0.134987741870847	0.121072803255774	1.09808348367503	1.2596675323666	0.207789322512413	NA
"chr1:11783100-11783299"	1.85010734827149	0.0294117130295652	0.118484929252386	1.02059587302256	0.252565262431508	0.800604176410198	NA
"chr1:13040781-13041111"	8.04891711091636	-0.165942829662313	0.202105142236966	0.891345816966388	-0.835125414208281	0.403647098810699	NA
"chr1:13272944-13273026"	13.0003811987111	0.0455739028176646	0.109240324972213	1.03209366360192	0.433942887315201	0.664329915158725	NA
"chr1:13660077-13660820"	454.076177523263	0.138055152668935	0.147156933925343	1.10042067645272	0.938126964552465	0.34817916604514	0.549615321067506
"chr1:13711204-13711477"	4.38261906586341	-0.0156336883159594	0.167403918671809	0.989222055802142	-0.0927440645993521	0.9261068893599	NA
"chr1:14309545-14310238"	388.914067860537	0.266777613672763	0.154558731909482	1.20311755539807	1.72597229258876	0.0843523975460911	0.220057085252203
"chr1:14467278-14467484"	10.5536974321708	-0.204173223032024	0.22425428929898	0.868035997080772	-0.916832818368191	0.359230252442655	NA
"chr1:14484242-14484671"	12.2333149319507	-0.405369218323234	0.229624563930109	0.75504303544624	-1.80811726690287	0.0705882513454283	NA
"chr1:14864994-14865528"	24.9887672066446	-0.53221161737903	0.259619808302669	0.691493877368413	-2.05946772749644	0.0394494535224475	NA
"chr1:15268918-15269381"	8.9462646772769	0.101849385798228	0.213293611844061	1.07314824621921	0.476897214698739	0.633435315460289	NA
"chr1:16104716-16106024"	922.550895068238	0.435790215608505	0.117407274842546	1.35265152571648	3.71154356655281	0.000205999202565025	0.00288513116050868
"chr1:16204991-16206510"	214.623891956967	-0.568256660432179	0.209341742055746	0.674431272842914	-2.71207641193253	0.00668631775800685	0.0383804770094075
"chr1:16228113-16228858"	30.3506053098462	-0.0116188802171036	0.262455232421356	0.991978749240069	-0.0442468590054614	0.964707630520263	NA
"chr1:16518934-16520035"	213.148223218836	0.186224314534744	0.18937384294235	1.13778211988321	0.983453825366712	0.325384130309988	0.526015693483844
"chr1:16618357-16619679"	682.535571413665	0.300952117625247	0.130057476767007	1.23195718468351	2.31385875072443	0.0206754714229233	0.0838191797600268
"chr1:16656164-16657551"	650.611438275827	-0.0653741510123353	0.137312752131657	0.955697433236284	-0.476062903791864	0.63402956428259	0.784205355626704
"chr1:16660735-16661665"	91.9602362887803	0.0700018979018308	0.236739165625277	1.04971806455283	0.295632837799632	0.767510493039628	0.874795094008371
"chr1:16665202-16665518"	803.783956921621	0.38346147489065	0.137627629612117	1.30446792871277	2.78622974707827	0.00533250624256873	0.0322718848242359
"chr1:16688000-16689358"	333.116513113837	-0.339770498728392	0.187038209191952	0.790167000177947	-1.81576710910026	0.0694061046868907	0.192867842202833
"chr1:16791005-16791728"	7.33044510891522	0.187391122476454	0.199175780436122	1.1387026957298	0.949204080886082	0.34251682642701	NA
"chr1:16796963-16797497"	28.3948015608114	0.169236300341923	0.262348293395089	1.12446308553472	0.645095874154487	0.518865057405485	NA
"chr1:17234669-17234976"	7.61627698596762	-0.0490529020170729	0.20550225760848	0.96657065334799	-0.239202634307538	0.810948460070583	NA
"chr1:17389519-17389760"	1.85516598690419	0.0220324417989427	0.112600363079238	1.01538893360423	0.1940281657578	0.846153827883281	NA
"chr1:17916105-17916540"	2.88409421053849	0.0336080601620388	0.140186661348119	1.02356878767926	0.24277466270499	0.80817996467196	NA
"chr1:18538003-18538017"	0.57040493977511	-0.0374193125090662	0.0596872451879968	0.974396386017859	-0.565722602142806	0.57158236798524	NA
"chr1:18664353-18664644"	0.81612048600449	0.0225829405301966	0.0804208352540358	1.01577645623542	0.307119062599883	0.758752748565378	NA
"chr1:19153291-19153531"	32.4941302935933	-0.190499303240285	0.177186821741286	0.876302388780138	-1.13859490295777	0.254872155340726	NA
"chr1:19566153-19566210"	1.12444124822734	0.0400524327728504	0.0856232094623027	1.02815119272222	0.523916163879231	0.600336851784926	NA
"chr1:19629098-19629481"	1.28476104712908	0.0732811195106031	0.0981538252223689	1.05210676980652	0.798931344633218	0.42433022265728	NA
"chr1:20079672-20080118"	4.43302321990565	-0.00913164800516483	0.170419633861529	0.993690413500556	-0.053660337711735	0.957205783168961	NA
"chr1:20127573-20128127"	4.90583135040189	-0.044576740365032	0.176713363417946	0.969574230085332	-0.253301621129439	0.800035143469594	NA
"chr1:20149109-20149538"	0.723582315358323	0.0289515495211348	0.0768954194285706	1.02027039461328	0.357588460521688	0.72065131522876	NA
"chr1:20414809-20415045"	3.30757312878785	-0.211880412997233	0.147325236557274	0.863411124959822	-1.64244393599353	0.100498035911396	NA
"chr1:20619749-20619881"	2.36814212294793	0.0872928162675018	0.123936162843513	1.06237478926976	0.727959928721592	0.466638116150337	NA
"chr1:20678146-20679803"	146.930791069702	-0.305335324590297	0.220348740277512	0.809254100326917	-1.38463723013376	0.166163421399209	0.345248563764958
"chr1:20685359-20686659"	31.5372440283041	-0.133699724379513	0.262742006078354	0.911490974251477	-0.508687624632386	0.610971198157639	NA
"chr1:20691159-20691913"	5.45677503127785	-0.0549283507922666	0.163938164037857	0.962642250046333	-0.339805980386027	0.734002643935938	NA
"chr1:20819918-20820162"	146.362011612678	0.059634068472474	0.21454466871954	1.04220137876277	0.277858072107235	0.781121310544252	0.883135545844557
"chr1:20848604-20849273"	5.94808725250727	0.145828133185633	0.189049466059643	1.10636554502276	0.779763834065481	0.435529897619191	NA
"chr1:20890384-20891109"	320.741783487152	-0.0285781665853514	0.167847397727891	0.980386031099502	-0.170275843493684	0.864793207925419	0.93089048678092
"chr1:21079486-21079720"	262.781869201053	0.159695333175408	0.180972632665535	1.11705121545884	0.882490106262713	0.377511827704996	0.575882246531258
"chr1:21086201-21086849"	10.4521686007791	0.00689144816093671	0.222687318553051	1.00478821490147	0.0309928924652616	0.975275207942533	NA
"chr1:21094434-21095524"	32.0520167270504	-0.451698521868758	0.263186552725096	0.731181502296728	-1.71741977229117	0.0859025015545218	NA
"chr1:21200553-21200793"	1.56743419770029	0.0540522316317734	0.111222978222953	1.03817685623383	0.503255838747738	0.614784410651733	NA
"chr1:21218569-21218825"	101.85340269454	-0.393061064331378	0.234295790373383	0.761512136973375	-1.67618417707073	0.0937021225227569	0.237372444786001
"chr1:22375882-22376194"	17.061365150461	-0.341994897614594	0.24315378399586	0.788949631128893	-1.4238962327981	0.154476512509255	NA
"chr1:23189885-23191287"	46.7292383256597	-0.852772433329699	0.261665995151035	0.553719627535316	-3.24952262470641	0.00115598882309005	NA
"chr1:23202371-23203206"	26.950756210832	-0.561137953682927	0.261151179976089	0.677767350691805	-2.15531736008751	0.0311370082247026	NA
"chr1:23214353-23214985"	20.8250244575341	-0.53127546564215	0.248157750455077	0.691942727089933	-2.18873477483976	0.0286161228967921	NA
"chr1:23255930-23256693"	459.645964507044	-0.00771708202426495	0.26102894175139	0.994665207172774	-0.0295725443833821	0.976407962141589	0.986578827670332
"chr1:23382803-23383356"	178.094582563601	0.316494467225241	0.207221979386282	1.24530097491466	1.52789327093954	0.126539039200431	0.290893901705603
"chr1:23921909-23922396"	291.286558121966	0.661230789968103	0.179255211532896	1.58143119676125	3.68699112821735	0.000226921264954912	0.00304026366055562
"chr1:24099820-24100534"	422.329141697269	0.224101905351952	0.153322469095537	1.16804989737963	1.46172668013297	0.143816123005812	0.315487771863067
"chr1:24553665-24553895"	3.20789253482316	-0.153017376601987	0.143171856584356	0.899367479612527	-1.17148991536909	0.241401909056691	NA
"chr1:24586633-24586902"	7.42197443667093	0.0427440795050089	0.203817767379124	1.03007121249322	0.209915349144021	0.833733742240231	NA
"chr1:24678531-24679082"	236.00057571524	0.138345903846301	0.189274644927355	1.10064247027645	0.730740683265412	0.464937560804661	0.652965340513933
"chr1:27033363-27033546"	2.38355468370478	0.0731421940797091	0.131971683617589	1.0520054612521	0.574302550475291	0.565763083580284	NA
"chr1:27194750-27194848"	0.814036701318667	0.0629980746850102	0.0759847949928022	1.04463436877089	0.902526786316567	0.366777098801491	NA
"chr1:29485786-29485898"	20.1483837283732	-0.0403945889486376	0.2487588818917	0.972388954668899	-0.161639551402464	0.871589709334674	NA
"chr1:29709305-29709616"	2.13069671415687	0.0511904296973483	0.124567352781762	1.03611951796708	0.422322073351348	0.672789948706546	NA
"chr1:30310244-30310483"	2.0381585435107	0.058027312731791	0.123370613151703	1.04104130622405	0.480002688961664	0.631225481007	NA
"chr1:30873131-30874120"	517.107825493745	0.414848518686139	0.145122044565251	1.33315868961864	2.85855151928311	0.00425579995235473	0.0273086080104456
"chr1:30894052-30895160"	3.62624671553491	-0.0392885627116272	0.155133413849676	0.973134711760113	-0.253780836155587	0.799664879395758	NA
"chr1:30948960-30950343"	939.364566587814	0.479648895070835	0.124592895579097	1.39440427252256	3.84923202521007	0.000118488731130661	0.00189807424054338
"chr1:32377578-32378407"	1.19430666116874	0.0337134355875891	0.0952931372628482	1.02364355256905	0.356167741312389	0.721714948661356	NA
"chr1:32485383-32485688"	1.98061196614993	0.0958391935854382	0.119101853599514	1.06868686604858	0.850183735951706	0.395222942587112	NA
"chr1:33408786-33408824"	0.845935667027786	-0.0198118493129863	0.0759739225257834	0.986361333521812	-0.275355542173186	0.783043096496773	NA
"chr1:33669502-33670879"	502.838240760797	-0.062758018027575	0.14296914132649	0.957432033962672	-0.438939714753722	0.660705218881142	0.801574165498789
"chr1:33682486-33682616"	3.23466676299466	0.111583943677444	0.140855621568752	1.08041377845008	0.846896971882344	0.397052550466682	NA
"chr1:33682625-33684036"	30.8585228072573	0.0303125018986648	0.263320434088606	1.02123331090431	0.115096260203238	0.908368824131325	NA
"chr1:33689175-33690519"	43.6017851513805	-0.222031200980517	0.263804608489462	0.857357494473155	-0.840517135135315	0.40061849823207	NA
"chr1:33697010-33697616"	15.0864662473461	-0.338367974029377	0.234722141138398	0.790935539309852	-1.45887567456462	0.14459932944173	NA
"chr1:33712041-33712160"	1.28476104712908	0.0732811195106031	0.0981538252223689	1.05210676980652	0.798931344633218	0.42433022265728	NA
"chr1:33814056-33814897"	676.569023330665	0.158363581779986	0.132436060370751	1.11602054156968	1.19584413817383	0.231757387893291	0.424233147039211
"chr1:33839126-33839318"	1.13069260228481	-0.0689501114229891	0.080214612244483	0.953331511042421	-1.00823828048003	0.313340084659657	NA
"chr1:33907566-33908495"	606.392931127473	0.486056498120192	0.140497133399832	1.40061116986535	3.45888927452045	0.000542407837125299	0.00586280197132438
"chr1:34082803-34082966"	14.6150741505529	0.0220613197573191	0.233469267406976	1.01540925851836	0.0950940274192383	0.92424014200796	NA
"chr1:34389426-34390312"	40.4320823820678	0.1612264746264	0.263523225262801	1.11823737837016	0.611505391898963	0.540865049875703	NA
"chr1:34439041-34440169"	530.735179274405	-0.231345622269008	0.139184407144962	0.851839997789301	-1.66200624030689	0.096511523272587	0.241422189447472
"chr1:34468972-34469115"	8.21762372328587	0.085654943562572	0.208534352732406	1.06116937352014	0.412070712111885	0.680287594794145	NA
"chr1:34641824-34642050"	6.64697912437991	-0.136918359582025	0.196657399083448	0.909459715601762	-0.702861487071514	0.482142074238419	NA
"chr1:34842505-34843476"	486.459892771767	0.12351341017011	0.146479756940961	1.08938462437499	0.843153259097321	0.399142735510448	0.595929157119213
"chr1:34918827-34918871"	0.565346301142406	-0.03564629706901	0.0589281820610889	0.975594616975594	-0.546753478855901	0.584548107823329	NA
"chr1:35159002-35159372"	1.75965296231115	-0.0110762786269933	0.117906465590125	0.992351905355977	-0.0945247880956977	0.924692292545272	NA
"chr1:35926093-35926981"	5.88512871562561	-0.0286280248432431	0.172677959848963	0.980352150415389	-0.164958360485907	0.868976756503125	NA
"chr1:35934764-35935804"	25.3299824508865	-0.0643451517582693	0.260887541065083	0.956379325604175	-0.246802875433188	0.805060785045972	NA
"chr1:35973876-35974229"	2.0433349557728	0.134987741870847	0.121072803255774	1.09808348367503	1.2596675323666	0.207789322512413	NA
"chr1:35976768-35977061"	5.83615392186686	-0.137498059602827	0.166645843253021	0.909094352241213	-0.861472617210587	0.388977796258459	NA
"chr1:35992449-35993346"	2.6467138030524	-0.194204592920227	0.129758774302791	0.874054659302448	-2.031467406974	0.0422076025829884	NA
"chr1:36007190-36007607"	6.06723020297106	-0.0801643337844248	0.186183092763983	0.945949889802099	-0.433801948395384	0.664432266622425	NA
"chr1:36030076-36031216"	29.569607517337	-0.328358967420234	0.262977712242285	0.796441903141364	-1.24913044512039	0.211617366795208	NA
"chr1:36068087-36068757"	248.549257098487	0.493815648282653	0.207872136419309	1.408164276138	2.37590433197756	0.0175060009566039	0.0746304514656787
"chr1:36116713-36116776"	0.915801079969182	-0.034650234960238	0.0855578965553032	0.976268417285989	-0.412777647577148	0.679769529564617	NA
"chr1:36303358-36303540"	10.978237965635	-0.050153881792565	0.226656054428758	0.965833305012866	-0.221475922529649	0.824721882155466	NA
"chr1:36307761-36307965"	435.147681968805	0.18324431633495	0.149260329618895	1.13543436847266	1.22766532888507	0.219572626794235	0.409445256222766
"chr1:36368799-36369141"	532.927324137682	0.399474456431789	0.145067862437775	1.3190273292327	2.75355541509659	0.00589517891544768	0.0349786770887604
"chr1:36444964-36445370"	114.259436250061	-0.0695106349730454	0.227356693978757	0.952961189557887	-0.3058398756805	0.759726565845781	0.870606199245838
"chr1:36456865-36458409"	164.588507688556	0.158812808421851	0.210398171350773	1.11636810235603	0.754681512531617	0.450440101835199	0.640239458675866
"chr1:36471021-36471760"	142.44552934851	0.131661351357815	0.213330962341783	1.09555457306622	0.617087162591579	0.537177235636586	0.714110263960345
"chr1:36691359-36691873"	158.614405079328	0.231879723097932	0.214237492629159	1.17436406087555	1.08188513784227	0.279303569575901	0.477504204785365
"chr1:36709092-36710510"	284.074599314307	0.0246525544084528	0.17253689017828	1.01723468102427	0.142871826421537	0.886391409530896	0.942316007737712
"chr1:36939041-36940074"	598.404024382257	0.764890846549996	0.141459696934416	1.69924142981622	5.40492595241708	6.48351718530727e-08	5.39841864978826e-06
"chr1:37279376-37279683"	2.64968865699928	-0.163430722677371	0.134406358051138	0.892899233729864	-1.38808415508619	0.165111420852258	NA
"chr1:37289124-37289542"	111.923702535484	0.225677827576736	0.233794670598565	1.1693265091916	0.966076207499631	0.334006049039357	0.534480218283253
"chr1:37429534-37430799"	365.518770111841	-0.0863795814877845	0.163421926546909	0.941883426272944	-0.528577318150015	0.597098698182286	0.756858644390096
"chr1:37459904-37461247"	5.56460689145152	-0.0113027896735479	0.182584339885474	0.992196112886021	-0.0618632701421951	0.950671717628176	NA
"chr1:37484551-37484684"	6.21737995228296	-0.277485619601468	0.181681330711386	0.825027652627609	-1.63920653253986	0.101170253812788	NA
"chr1:37540706-37541510"	39.5492035348786	-0.178263895670357	0.263501771665544	0.883765859117187	-0.676571428055102	0.498677912413451	NA
"chr1:37605373-37605556"	0.505715939095813	0.032718409362366	0.0566391411275436	1.02293778940744	0.537884693546352	0.590656656311028	NA
"chr1:37864508-37865630"	577.919631708655	-0.0115477026003758	0.136853150383459	0.992027691270774	-0.084377199631561	0.93275653468798	0.965585890910284
"chr1:37889905-37890726"	216.402286773423	-0.182079035732095	0.187646906726024	0.881431868754348	-0.970190111663601	0.331951738697301	0.53231710563163
"chr1:37997270-37998586"	864.772413349391	0.110516882382997	0.126207955718868	1.07961496688608	0.875673088858582	0.381207779182205	0.579519690920024
"chr1:38129158-38130065"	486.392088346753	0.358493524261824	0.148378806168923	1.28208643162617	2.41595073880156	0.0156941844460346	0.069056234348202
"chr1:38627041-38627645"	174.185243298655	0.832714166736498	0.215523603097779	1.78103289996565	3.85900171729783	0.000113851137842132	0.00185118041079364
"chr1:38695900-38696327"	8.27535417318095	-0.183081791768704	0.200505341998678	0.880819435768718	-0.933149703892554	0.350742679200257	NA
"chr1:38699927-38701191"	18.9954916581011	-0.012901633397046	0.252359528339328	0.991097136474105	-0.0512288262981618	0.959143181931903	NA
"chr1:38708603-38708903"	2.96110204679841	-0.023955569970208	0.14297615087069	0.983532362963326	-0.166709240265765	0.867598834607569	NA
"chr1:38735444-38735951"	29.1482112861735	-0.104003239045089	0.261981465005913	0.930447568720295	-0.396179201882519	0.691972833214348	NA
"chr1:38835943-38836402"	6.29336561907195	0.0816995514029713	0.191898059509441	1.05826398305556	0.425273732378247	0.67063713989695	NA
"chr1:38897839-38898296"	78.1763168511891	0.309704974181323	0.251778717073847	1.23945421020315	1.23185334214018	0.218003873116703	0.407909135124052
"chr1:38980069-38980443"	27.0944057322471	-0.320741101179312	0.261055568957155	0.800658479922429	-1.22876504421226	0.219159911071792	NA
"chr1:38987251-38988550"	478.385838034511	0.229977999968384	0.147038110377629	1.1728170645033	1.5640443267189	0.117807158973825	0.277384973133832
"chr1:39081378-39081559"	6.70970211400278	-0.103411530525075	0.197201168685041	0.930829261771167	-0.527048695214326	0.598159773219458	NA
"chr1:39105195-39105962"	27.8439889801453	-0.140089581297753	0.262122501977783	0.907462806457952	-0.533983217964807	0.593353144966475	NA
"chr1:39256321-39257316"	203.392532181115	-0.385424868541181	0.208837773212263	0.765553512568894	-1.84412891231465	0.0651643552630213	0.184717665479952
"chr1:39281634-39282070"	62.4071418295565	-0.190568333195734	0.256391600774416	0.876260460537523	-0.742699208859151	0.457663808846737	0.646765580750868
"chr1:39367758-39368247"	874.472349818022	0.101769341835487	0.123779497154532	1.07308870719474	0.822223498218341	0.410949707389344	0.606735372737541
"chr1:39478496-39478935"	58.746902329846	-0.0875983571042968	0.260026057459186	0.941088067745337	-0.337324295615314	0.735872446634254	0.855686381541883
"chr1:39535817-39536067"	532.479419171567	0.298962911259189	0.14802272071304	1.23025971688178	2.01976717388286	0.0434075436053955	0.13861945656174
"chr1:39576906-39577592"	574.296041056178	0.408435563002657	0.13621235124206	1.32724578791784	2.99820043371965	0.00271578999893726	0.0196163401543829
"chr1:39636245-39636800"	9.07791033585563	-0.326332188831965	0.212063638797967	0.797561575524395	-1.59035532617366	0.111754734152567	NA
"chr1:39714630-39714791"	7.36145300536328	0.0426285243029906	0.201309680172228	1.02998871042809	0.212774637975485	0.831502746731441	NA
"chr1:39889330-39889609"	4.0301982759802	0.0947434568288982	0.16350583549433	1.06787549921866	0.588673942802936	0.556080020862827	NA
"chr1:39900347-39901352"	1119.34563639687	0.620193048224699	0.112389032425832	1.53708084559547	5.51745442484128	3.43945240755496e-08	3.13984709542698e-06
"chr1:40046887-40047235"	1.57160176707193	-0.0412400703824361	0.110910442055049	0.971819259807843	-0.382423243837355	0.702147452148554	NA
"chr1:40117179-40118163"	4.71164657473461	0.130510031666891	0.172091822429214	1.0946806320343	0.780921726753413	0.434848532590145	NA
"chr1:40139780-40140505"	39.7810531116145	-0.126920662663434	0.263549676009584	0.915784046242839	-0.480878583703662	0.630602794653602	NA
"chr1:40173886-40174646"	29.3610717961278	0.0424710241969683	0.263060875499811	1.02987627192113	0.161391293068929	0.871785223904092	NA
"chr1:40179372-40180017"	12.6567805236196	-0.0947619698915143	0.235010201164048	0.936426735641791	-0.403729941550869	0.686411319345041	NA
"chr1:40379778-40381154"	20.2307912951735	0.382188785106089	0.253178225250492	1.30331768496701	1.51305711535336	0.130265151527832	NA
"chr1:40384934-40385823"	15.6538830065939	0.0373225503722886	0.244176320937569	1.02620755392308	0.152494541665645	0.878796895211035	NA
"chr1:40392779-40394100"	18.603806160912	-0.263384496185697	0.248406139507052	0.833131137750165	-1.0626424129979	0.287944145294294	NA
"chr1:40401887-40402354"	1.98061196614993	0.0958391935854382	0.119101853599514	1.06868686604858	0.850183735951706	0.395222942587112	NA
"chr1:40413876-40414946"	5.93672448749267	0.0128157143928999	0.178717673572372	1.00892274879858	0.0710225655486783	0.943379796127458	NA
"chr1:40514451-40516267"	289.933884278509	-0.78941757935449	0.200431337037222	0.578577618464185	-3.9330889317158	8.38611934808735e-05	0.00151289586429661
"chr1:40586700-40586721"	0.843851882341964	0.0210021578676052	0.0759299763773118	1.01466406423292	0.30288340877932	0.761978715705455	NA
"chr1:40681001-40681832"	11.3135168285637	-0.0305894038627889	0.224432430281719	0.979020243392823	-0.137083100802551	0.890965109965395	NA
"chr1:40790243-40791208"	107.771439218765	-0.36803220284022	0.230261813842178	0.774838635354386	-1.59692403346257	0.110282641805152	0.264853114725082
"chr1:40847426-40848378"	42.4590620330982	-0.0150608395695811	0.263435109270836	0.98961492270589	-0.0571498637281269	0.9544258157884	NA
"chr1:40993423-40993827"	2.490377700988	-0.0313254837366928	0.134502762035951	0.978520863226251	-0.232280790131355	0.816319931703656	NA
"chr1:41133590-41133711"	5.73028697514967	-0.184127274420459	0.183929881991339	0.880181360621302	-1.03305441376173	0.30157843497773	NA
"chr1:41141078-41142459"	12.2970995367885	-0.0313566588702594	0.232441667035651	0.978499718640493	-0.135313893328762	0.892363700817402	NA
"chr1:42787157-42787655"	6.64709689800931	-0.0612783790979296	0.193943945502439	0.958414487207163	-0.316979224645936	0.751259366347883	NA
"chr1:42851198-42851535"	203.273059299729	0.307258888260056	0.206556159414357	1.23735449914484	1.48661124086169	0.137117517215084	0.305660320076108
"chr1:43092267-43092884"	722.081097296922	0.345287823100723	0.132884706420637	1.27040440772805	2.59846891168538	0.00936405238026651	0.0486969285417154
"chr1:43098230-43099180"	467.338053455476	-0.0616866354297475	0.150599860437913	0.95814331179263	-0.409613488602109	0.68208950059041	0.8164712732232
"chr1:43163193-43164286"	1354.64070207103	0.525046523416048	0.107188310280358	1.43897998287706	4.89813292677331	9.67515772223924e-07	4.51056520925212e-05
"chr1:43168127-43170080"	211.594708851902	-0.216807934315925	0.189670258630995	0.860467176798827	-1.14286664606872	0.253093962673304	0.448787678997726
"chr1:43189246-43189508"	13.4790862647766	0.105226483214146	0.236817707031284	1.07566324148958	0.44428539403468	0.656836259843398	NA
"chr1:43218182-43219084"	18.7487661713813	-0.0496729755899369	0.250504223668134	0.966155308372082	-0.197981469325149	0.843059562096291	NA
